date,end_of_day,vol
2024-06-18,3480.4713384276088,0.5388324994465639
2024-06-19,3555.9658395535403,0.5383647923795774
2024-06-20,3511.28482815368,0.5357231051087111
2024-06-21,3516.88098000528,0.5355888921208175
2024-06-22,3494.7985621731755,0.5356076441675525
2024-06-23,3417.7971372978254,0.5360440054659211
2024-06-24,3357.1006400727606,0.536298467186856
2024-06-25,3395.304687339692,0.5358986319397505
2024-06-26,3365.9446697083863,0.535814924694116
2024-06-27,3442.910158110125,0.5350992212872601
2024-06-28,3374.6051303067916,0.535423100448527
2024-06-29,3371.278227967461,0.5338145219049587
2024-06-30,3435.3183276337395,0.5340438259847163
2024-07-01,3438.009078999906,0.5340371592111253
2024-07-02,3417.8984255478363,0.5340292331117021
2024-07-03,3295.808464429979,0.5352522171157317
2024-07-04,3069.0434008340803,0.5396753927440093
2024-07-05,2984.398102498264,0.5396074356193151
2024-07-06,3066.247437954064,0.5401904382811612
2024-07-07,2928.6012310061665,0.5421852328412072
2024-07-08,3016.0833537946064,0.5429198379174067
2024-07-09,3064.0923605197886,0.5430988076708487
2024-07-10,3099.7101861313545,0.5431867566595407
2024-07-11,3102.0902302291074,0.5431792018078732
2024-07-12,3132.980838609695,0.5390136274503041
2024-07-13,3173.5042341380185,0.5379725691815247
2024-07-14,3252.654184707363,0.5384563376033821
2024-07-15,3488.5387580277174,0.5430411781733839
2024-07-16,3446.7658893041003,0.5431673103612056
2024-07-17,3389.441287038116,0.5433989348692333
2024-07-18,3428.5520187667257,0.5434471192022667
2024-07-19,3505.222536388452,0.5438261278496009
2024-07-20,3522.8013028122487,0.5438308176264
2024-07-21,3533.118349531153,0.5434748686942741
2024-07-22,3443.073350817144,0.5440015141177179
2024-07-23,3482.9837705931927,0.5436427340153643
2024-07-24,3336.3802530382436,0.5454352065350451
2024-07-25,3173.7633983274727,0.547761585644265
2024-07-26,3278.1869575279507,0.5485708024206393
2024-07-27,3254.611672582785,0.5486068682932921
2024-07-28,3272.8501306701373,0.548617480486838
2024-07-29,3316.942188773212,0.5486052870889976
2024-07-30,3276.981779516743,0.5487669162458663
2024-07-31,3233.076804863122,0.5489607690897196
2024-08-01,3204.2465237463616,0.5487420666133888
2024-08-02,2983.300976694291,0.5532930348568084
2024-08-03,2906.7150241765007,0.5539431974364661
2024-08-04,2682.4373928187924,0.5595216621361708
2024-08-05,2415.6311394312143,0.5685221730688461
2024-08-06,2455.51137665051,0.568727101921625
2024-08-07,2341.590346028249,0.5705139578446806
2024-08-08,2685.012750687489,0.588793678660695
2024-08-09,2602.1840712761878,0.5896661617626745
2024-08-10,2608.0357436286963,0.5896580121433058
2024-08-11,2558.790870730736,0.5900065431223774
2024-08-12,2726.777988551933,0.5934644452170771
2024-08-13,2703.5505587641255,0.5935495224010656
2024-08-14,2662.780395092489,0.5936886553638052
2024-08-15,2569.8604812159274,0.5947020736909518
2024-08-16,2592.249006212312,0.5899354057645133
2024-08-17,2613.139261446099,0.5898717698262743
2024-08-18,2614.6012806263716,0.5898627792278143
2024-08-19,2640.5904207330605,0.589887555277541
2024-08-20,2575.643435503567,0.5903720259538308
2024-08-21,2630.2988017642488,0.5903310788643304
2024-08-22,2623.289171364539,0.5898106254069101
2024-08-23,2763.2554073640704,0.5918985535056346
2024-08-24,2767.840733546234,0.5918784749365067
2024-08-25,2745.164671605207,0.5919293730488288
2024-08-26,2683.0801154902983,0.592415404158404
2024-08-27,2457.2773517547434,0.5986058456708149
2024-08-28,2527.0269814017706,0.5975100917935923
2024-08-29,2526.7383553003406,0.5972966002984472
2024-08-30,2527.690204915795,0.5961630242912023
2024-08-31,2513.3643501004462,0.5961151153030405
2024-09-01,2430.0202661439344,0.5971285926572634
2024-09-02,2534.9048168403706,0.5985719611665737
2024-09-03,2437.1471557556497,0.5999066437411285
2024-09-04,2448.30785784089,0.5999141080220672
2024-09-05,2367.7700509506026,0.6009025298298334
2024-09-06,2223.780428382685,0.6040858307055051
2024-09-07,2272.6972849951912,0.6043940391768535
2024-09-08,2296.4029520764498,0.6044560781891883
2024-09-09,2359.565766831627,0.6049014017752146
2024-09-10,2389.4740111256497,0.6034407524962133
2024-09-11,2342.9639236941434,0.6031824456929326
2024-09-12,2362.300238174588,0.603185197377609
2024-09-13,2445.08621032297,0.6040316356372686
2024-09-14,2418.0828083179904,0.60411146576419
2024-09-15,2322.6433317480564,0.60547254289658
2024-09-16,2295.1348386540835,0.6055553885801749
2024-09-17,2341.0924132597524,0.6057969833876995
2024-09-18,2361.960992100706,0.6058360550214121
2024-09-19,2465.2347833172967,0.6071180634804793
2024-09-20,2557.6218555442515,0.6076577815539898
2024-09-21,2614.599604753501,0.607987618097833
2024-09-22,2582.847683741262,0.6081454604709658
2024-09-23,2647.9931622033255,0.6085151927738432
2024-09-24,2653.844345308008,0.6085071001961041
2024-09-25,2578.566359563475,0.6092591642358228
2024-09-26,2630.94983700893,0.6095385641779526
2024-09-27,2698.1928212346033,0.6091351120324808
2024-09-28,2680.218702062471,0.6091450781312057
2024-09-29,2659.611211611689,0.609218969122927
2024-09-30,2597.3411516834435,0.6086764535986887
2024-10-01,2451.631522589772,0.6100232453846898
2024-10-02,2365.231040243019,0.6110939542654407
2024-10-03,2348.0048369247393,0.611123465482493
2024-10-04,2416.9184055552637,0.6113276804494351
2024-10-05,2415.4038137445546,0.6110316764884032
2024-10-06,2438.030912544012,0.6110229796197184
2024-10-07,2422.7506412955013,0.6110699591569465
2024-10-08,2441.4651696200294,0.6101112203886023
2024-10-09,2367.615096789395,0.6108700730702067
2024-10-10,2381.7817088014776,0.6108767851479112
2024-10-11,2435.7137843692162,0.6109189939917054
2024-10-12,2477.6130275578225,0.6110689159879957
2024-10-13,2466.8607267086663,0.611098587421051
2024-10-14,2628.504376157751,0.6144155963558954
2024-10-15,2602.0760435960988,0.6139795690387703
2024-10-16,2611.700159182395,0.6134933601312992
2024-10-17,2603.1202923346113,0.6135101216453017
2024-10-18,2643.156520987104,0.6136575886446808
2024-10-19,2649.979289580214,0.6133061735559101
2024-10-20,2742.9591411600395,0.6140472372679855
2024-10-21,2665.731938974013,0.614463469569738
2024-10-22,2619.5653130506435,0.6119514016578137
2024-10-23,2524.1038563091197,0.6130537334937481
2024-10-24,2536.234041319884,0.613062021237529
2024-10-25,2422.09328922875,0.6147534381710852
2024-10-26,2479.3736032443317,0.614988232975742
2024-10-27,2505.502947138879,0.6150440205754111
2024-10-28,2564.8138556782997,0.615350585571621
2024-10-29,2638.637351278122,0.6159368891426596
2024-10-30,2657.6141818494384,0.6159580822685817
2024-10-31,2514.750787241073,0.6182550406419163
2024-11-01,2513.8372870612066,0.6177058606612307
2024-11-02,2491.352150058657,0.6175557145221782
2024-11-03,2456.979687344711,0.617655307671627
2024-11-04,2395.9472139132804,0.6178620838853873
2024-11-05,2422.368479855642,0.6179409205208257
2024-11-06,2720.6217450068793,0.6298141236189083
2024-11-07,2894.9718733838376,0.6329123269988559
2024-11-08,2960.9593369382137,0.6210172659549111
2024-11-09,3130.035524073996,0.6230060441168982
2024-11-10,3191.9044555518153,0.6231084157480131
2024-11-11,3372.7914863430115,0.625503488072829
2024-11-12,3260.934386131155,0.6264631938855176
2024-11-13,3191.8991843987947,0.6255631239631584
2024-11-14,3059.812296932496,0.6258183240567903
2024-11-15,3093.913043390382,0.6238920027274005
2024-11-16,3133.8802234191417,0.6239735954817492
2024-11-17,3075.534532601624,0.6243065774062923
2024-11-18,3209.4239073326826,0.6252835932279818
2024-11-19,3112.9098010150224,0.6260836778054931
2024-11-20,3075.193856649331,0.6248056725433948
2024-11-21,3365.9369715466096,0.6285233405188496
2024-11-22,3327.7571951719624,0.6286517746522148
2024-11-23,3394.036961782547,0.6288710351929666
2024-11-24,3368.7027619429946,0.6289402570233698
2024-11-25,3417.291223691937,0.6289485816288475
2024-11-26,3325.636532587645,0.6293359140395108
2024-11-27,3666.1884904377557,0.6372741744586183
2024-11-28,3579.2407862474997,0.6376632259945514
2024-11-29,3598.1933212253616,0.6375821222684709
2024-11-30,3709.9094391073327,0.6380765580233817
2024-12-01,3708.8072387383017,0.6370570637699614
2024-12-02,3643.855375704235,0.6372812385602523
2024-12-03,3625.7104579497204,0.6369392410098969
2024-12-04,3839.443460715871,0.6391529086734536
2024-12-05,3796.8688671601276,0.6386252370489449
2024-12-06,4013.726145388712,0.6388195641007584
2024-12-07,4000.992076502189,0.6388405023662207
2024-12-08,4015.7820212328807,0.6387644757543552
2024-12-09,3713.3138979971745,0.6434239092230585
2024-12-10,3626.5886417774996,0.6413826356432192
2024-12-11,3828.1075883404096,0.6435128642375372
2024-12-12,3878.850012073054,0.643105330609056
2024-12-13,3907.4296595053356,0.6427146213127315
2024-12-14,3866.9958020348054,0.641314921123761
2024-12-15,3961.3154661802305,0.6417014183202261
2024-12-16,3992.857195846062,0.6415541237135692
2024-12-17,3879.4062240100893,0.6422572086782563
2024-12-18,3628.2624780444953,0.6454133087314189
2024-12-19,3434.6754695380805,0.647728483331748
2024-12-20,3468.658920056454,0.6475958680512037
2024-12-21,3337.5972231166807,0.6476245348832369
2024-12-22,3275.8894274015142,0.6478796329898515
2024-12-23,3414.6414419807993,0.6488052358860681
2024-12-24,3497.555287927574,0.649194989472733
2024-12-25,3494.5109273631047,0.6488732853328001
2024-12-26,3327.7897761683494,0.6476131084299581
2024-12-27,3328.6111553091764,0.6474455808550124
2024-12-28,3397.8341205085153,0.6473874565072665
2024-12-29,3357.330742971463,0.6475178275607805
2024-12-30,3359.513941757392,0.6474702886100407
2024-12-31,3336.6175137659498,0.646865872794854
2025-01-01,3348.967247123586,0.6468623213243941
2025-01-02,3448.140436960939,0.6441859029814588
2025-01-03,3604.2913795931763,0.6451607828562476
2025-01-04,3660.37804173532,0.645297002261084
2025-01-05,3635.8549961807084,0.6452196006934867
2025-01-06,3687.1447140588307,0.645233206859613
2025-01-07,3380.0211263090155,0.6490200189644483
2025-01-08,3325.1300293537356,0.6492597594674724
2025-01-09,3219.09284475812,0.6416475184834685
2025-01-10,3269.1759954060667,0.6417272781004373
2025-01-11,3283.591322828503,0.6406616523322523
2025-01-12,3264.070968533687,0.6404155304994776
2025-01-13,3134.5520394596483,0.6405184234050139
2025-01-14,3224.8006483414138,0.640962901984203
2025-01-15,3447.0340476747956,0.6439114678118042
2025-01-16,3309.4466139900196,0.6447506830532713
2025-01-17,3477.284285084809,0.6461335568781486
2025-01-18,3309.0995676199964,0.6480096400309601
2025-01-19,3208.1365439891497,0.6487289916689308
2025-01-20,3263.069869880814,0.6488782588378545
2025-01-21,3326.0285404709143,0.6461992114332382
2025-01-22,3237.2996671291435,0.6461191988374347
2025-01-23,3332.580893146162,0.6467074521529076
2025-01-24,3311.8499838687,0.6466883170069643
2025-01-25,3320.1314101789453,0.6463611634285406
2025-01-26,3232.2767744705584,0.6469673285430513
2025-01-27,3173.5346079397173,0.6472369562618767
2025-01-28,3076.4937692857234,0.6475812337803355
2025-01-29,3114.4358854363104,0.6475747973631767
2025-01-30,3248.249484352305,0.6483161991329732
2025-01-31,3296.390634843652,0.6484158079637874
2025-02-01,3125.0386801320924,0.6506210067099347
2025-02-02,2862.6976188716285,0.6561611917621722
2025-02-03,2877.8138239498767,0.656166032636463
2025-02-04,2740.3809762760143,0.657984847938944
2025-02-05,2790.5521609256075,0.6574706365110772
2025-02-06,2686.662316793651,0.6582554994791874
2025-02-07,2623.4507017824767,0.6587040646438567
2025-02-08,2635.6011418023404,0.6581663500683922
2025-02-09,2632.5358220552475,0.6581572396280915
2025-02-10,2660.2967996436387,0.6582288019151377
2025-02-11,2603.0333698049267,0.6558191962030941
2025-02-12,2736.2703136032396,0.6577372416303638
2025-02-13,2675.7090007037627,0.6560686063424028
2025-02-14,2724.6698335873957,0.6561100397153043
2025-02-15,2692.8213863864253,0.6561817475545241
2025-02-16,2659.9017474093457,0.6562655081233879
2025-02-17,2741.9050800956124,0.6562585983625654
2025-02-18,2669.4945006896073,0.6563835773721863
2025-02-19,2714.8018364720533,0.6561536349260297
2025-02-20,2741.5933625994785,0.6560932244337608
2025-02-21,2658.3470942919384,0.6568107783968798
2025-02-22,2764.355233404291,0.6577963525740804
2025-02-23,2827.1844084879804,0.6578465832997215
2025-02-24,2503.103420098605,0.6665205195864639
2025-02-25,2495.315451693047,0.6662453833143569
2025-02-26,2325.853934699374,0.6693348560076122
2025-02-27,2305.3229378029837,0.6679908543085907
2025-02-28,2235.204208608959,0.6685983106501514
2025-03-01,2212.8243514969954,0.66817159035895
2025-03-02,2517.3382391622977,0.6823111589727594
2025-03-03,2148.199533470228,0.6975666372645407
2025-03-04,2171.496943535016,0.6963388373494215
2025-03-05,2241.3841149187283,0.6969788019849755
2025-03-06,2202.3207363495417,0.6938474875818214
2025-03-07,2140.7498089428914,0.6942845279463361
2025-03-08,2199.9995000805707,0.6948150843621095
2025-03-09,2017.265460184326,0.6996208863520224
2025-03-10,1879.1231054991026,0.7028277513101565
2025-03-11,1921.3099227587034,0.7015554810558087
2025-03-12,1910.6551381032464,0.7012461783880466
2025-03-13,1862.7949366490388,0.7015920062548396
2025-03-14,1910.6662703455045,0.7014366459855813
2025-03-15,1939.7856881721348,0.700750824582882
2025-03-16,1887.7643429692785,0.6987414979657333
2025-03-17,1929.1833577618722,0.6980964318553708
2025-03-18,1932.7964059050657,0.6974035597415045
2025-03-19,2060.728601068271,0.6934521543306592
2025-03-20,1980.831780524645,0.6858145199018242
2025-03-21,1964.5293833168294,0.6858321393995296
2025-03-22,1979.5449257665966,0.6842017498787599
2025-03-23,2001.0470230951883,0.6842284844398521
2025-03-24,2077.739325831977,0.6846507352603557
2025-03-25,2068.598435049149,0.6835064093861859
2025-03-26,2009.8835432902426,0.6840574169285614
2025-03-27,2003.3034241292064,0.6836698577871428
2025-03-28,1896.9173600459985,0.6854548143580522
2025-03-29,1829.2745211803463,0.6862338912735239
2025-03-30,1805.3378779435934,0.6863366008303667
2025-03-31,1824.2071367609847,0.685248470572169
2025-04-01,1907.1671522994227,0.6858736799481222
2025-04-02,1795.761850567479,0.68514567952631
